"Release","FileName","LOC","NR","NAuth","CC","NComm","LocAdded","MaxLocAdded","AvgLocAdded","Churn","MaxChurn","AvgChurn","Buggy{No,Yes}"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java","788","7","3","94","24","71","19","10.142857142857142","90","28","12.857142857142858","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java","60","0","0","1","20","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java","48","0","0","1","23","0","0","0.0","0","0","0.0","false"
"2","hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java","162","0","0","18","17","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java","150","2","2","15","20","5","5","2.5","58","53","29.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java","169","2","2","14","26","1","1","0.5","4","4","2.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java","236","0","0","15","23","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java","150","2","1","10","24","33","32","16.5","7","7","3.5","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java","129","1","1","12","17","1","1","1.0","6","6","6.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java","481","2","1","65","17","8","8","4.0","54","42","27.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java","529","4","1","64","21","13","8","3.25","4","3","1.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java","66","1","1","3","20","8","8","8.0","3","3","3.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java","72","1","1","2","17","0","0","0.0","8","8","8.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java","132","1","1","8","17","2","2","2.0","2","2","2.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java","32","1","1","1","17","1","1","1.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java","196","1","1","12","33","6","6","6.0","1","1","1.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java","74","0","0","2","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java","32","0","0","1","20","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java","137","0","0","12","17","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java","132","0","0","6","24","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java","84","1","1","3","17","9","9","9.0","17","17","17.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java","148","0","0","15","26","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java","78","0","0","3","17","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java","174","0","0","13","20","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java","1041","1","1","146","20","16","16","16.0","12","12","12.0","false"
"2","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java","43","1","1","1","17","1","1","1.0","0","0","0.0","false"
"2","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java","368","2","2","49","25","181","171","90.5","124","123","62.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java","76","0","0","2","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java","77","0","0","1","20","0","0","0.0","0","0","0.0","true"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java","242","1","1","25","21","1","1","1.0","11","11","11.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java","55","1","1","1","17","4","4","4.0","5","5","5.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java","29","0","0","1","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java","37","0","0","1","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java","180","0","0","22","26","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java","98","0","0","13","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java","215","2","1","12","19","12","8","6.0","38","32","19.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java","45","0","0","3","17","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java","158","2","1","16","24","3","2","1.5","1","1","0.5","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java","27","0","0","1","20","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java","227","0","0","20","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java","98","0","0","6","32","0","0","0.0","0","0","0.0","true"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java","96","0","0","1","26","0","0","0.0","0","0","0.0","true"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java","60","0","0","1","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java","74","0","0","5","23","0","0","0.0","0","0","0.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java","84","0","0","7","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java","163","2","2","10","24","3","2","1.5","6","4","3.0","false"
"2","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java","41","0","0","1","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java","39","0","0","3","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java","53","0","0","3","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java","201","1","1","5","17","0","0","0.0","4","4","4.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java","72","0","0","1","23","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java","94","1","1","1","26","0","0","0.0","3","3","3.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java","22","0","0","1","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java","31","1","1","1","20","2","2","2.0","2","2","2.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java","98","0","0","9","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java","36","0","0","1","21","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java","906","3","1","63","28","38","34","12.666666666666666","169","131","56.333333333333336","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java","574","2","1","25","17","3","3","1.5","8","5","4.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java","436","3","1","44","17","28","24","9.333333333333334","67","53","22.333333333333332","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java","191","1","1","12","16","2","2","2.0","1","1","1.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java","64","0","0","1","20","0","0","0.0","0","0","0.0","true"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java","255","4","1","32","37","79","68","19.75","51","20","12.75","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java","507","9","2","68","24","39","22","4.333333333333333","114","59","12.666666666666666","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java","299","2","1","17","17","2","2","1.0","10","8","5.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java","103","0","0","11","17","0","0","0.0","0","0","0.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java","227","3","2","15","24","3","2","1.0","46","26","15.333333333333334","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java","42","0","0","1","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java","67","1","1","2","17","0","0","0.0","3","3","3.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java","57","1","1","2","17","0","0","0.0","5","5","5.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java","58","0","0","4","25","0","0","0.0","0","0","0.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java","58","0","0","2","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java","41","0","0","3","17","0","0","0.0","0","0","0.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java","355","1","1","51","25","2","2","2.0","2","2","2.0","false"
"2","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java","69","0","0","4","22","0","0","0.0","0","0","0.0","true"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java","81","1","1","2","17","1","1","1.0","9","9","9.0","false"
"2","hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java","32","1","1","1","17","1","1","1.0","0","0","0.0","false"
